nome_municipio,nome_delegacia,ano_ocorrencia,mes_ocorrencia,data_ocorrencia_bo,hora_ocorrencia_bo,periodo_ocorrencia,dia_semana,local_ocorrencia,bairro,logradouro,latitude,longitude,artigo_ocorrencia,tipo_ocorrencia
Votorantim,Ddm Votorantim,2025,12,2024-12-31,,Em Hora Incerta,Terça-Feira,Casa,Clarice Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Votorantim,Ddm Votorantim,2025,12,2024-12-19,20:00:00,Não Informado,Quinta-Feira,Casa,Vila Amorim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,1,2025-01-19,09:00:10,Não Informado,Domingo,Casa,Vila Pedroso,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,1,2025-01-19,17:15:00,Não Informado,Domingo,Casa,Jardim Clarice I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,1,2025-01-28,21:30:41,Não Informado,Terça-Feira,Casa,Jardim Serrano,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,1,2025-01-02,,A Tarde,Quinta-Feira,Casa,Jardim Araujo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Votorantim,Ddm Votorantim,2025,1,2025-01-01,,De Madrugada,Quarta-Feira,Casa,Promorar,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,1,2025-01-24,14:30:00,Não Informado,Sexta-Feira,Casa,Vila Dominguinho,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,1,2025-01-18,13:45:00,Não Informado,Sábado,Casa,Parque Bela Vista,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Votorantim,Ddm Votorantim,2025,1,2025-01-01,00:10:00,Não Informado,Quarta-Feira,Casa,Vila Domingues,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,1,2025-01-03,,Pela Manhã,Sexta-Feira,Casa,Parque Bela Vista,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,1,2025-01-18,22:30:00,Não Informado,Sábado,Casa,Parque Bela Vista,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,1,2025-01-02,21:30:10,Não Informado,Quinta-Feira,Casa,Jardim Archilla,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,1,2025-01-25,22:10:00,Não Informado,Sábado,Casa,Jardim Archila,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-21,01:00:25,Não Informado,Sexta-Feira,Casa,Vila Fleury,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-26,09:05:00,Não Informado,Quarta-Feira,Casa,Vila Gabriel,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Feminicídio,Tentativa De Homicídio
Sorocaba,Ddm Sorocaba,2025,2,2025-02-10,13:30:00,Não Informado,Segunda-Feira,Casa,Jardim Goncalves,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,1,2025-01-11,,Em Hora Incerta,Sábado,Via Pública,Vila Lucy,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Sorocaba,Ddm Sorocaba,2025,2,2025-02-24,20:30:00,Não Informado,Segunda-Feira,Via Pública,Jardim Europa,Rua Tchecoslovaquia,-23.5139685,-47.4864308,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Votorantim,2025,2,2025-02-12,09:00:00,Não Informado,Quarta-Feira,Casa,Jardim Dos Estados,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Ilícito Extrapenal (Tema 506 Stf),Porte De Entorpecentes
Sorocaba,Ddm Sorocaba,2025,1,2025-01-10,,Em Hora Incerta,Sexta-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,1,2025-01-04,20:00:00,Não Informado,Sábado,Casa,Vila Beatriz A Rosa,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-10,15:00:00,Não Informado,Segunda-Feira,Casa,Jardim Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-20,04:00:00,Não Informado,Quinta-Feira,Via Pública,Jardim Nova Esperanca,Rua Doutor Amadeu Moser,-23.489686,-47.4923854,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-23,19:00:00,Não Informado,Domingo,Via Pública,Vila Carvalho,Avenida Brasil,-23.4863386,-47.4715664,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-26,15:00:00,Não Informado,Quarta-Feira,Salão De Beleza/Estética,Vila Angelica,Rua Jerônimo Da Veiga,-23.4834752,-47.4752007,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-25,05:00:00,Não Informado,Terça-Feira,Casa,Vila Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-15,12:00:00,Não Informado,Sábado,Casa,Jardim Califórnia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-28,07:10:00,Não Informado,Sexta-Feira,Via Pública,Centro,Rua Doutor Braguinha,-23.4990243,-47.4566017,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-11,14:50:00,Não Informado,Terça-Feira,Casa,Vila Dálmatas,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Votorantim,2025,2,2025-02-12,20:00:00,Não Informado,Quarta-Feira,Casa,Aparecidinha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,2,2025-02-16,21:00:00,Não Informado,Domingo,Casa,Vila Dálmatas,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,12,2024-12-01,,Em Hora Incerta,Domingo,Casa,Genebra,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,2,2025-02-19,01:30:00,Não Informado,Quarta-Feira,Casa,Brigadeiro Tobias,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-18,,Em Hora Incerta,Terça-Feira,Berçário/Creche,Jardim Maria Eugenia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,2,2025-02-21,12:00:00,Não Informado,Sexta-Feira,Casa,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,1,2025-01-31,02:00:00,Não Informado,Sexta-Feira,Casa,Vila Nova Sorocaba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-09,18:00:00,Não Informado,Domingo,Casa,Altos De Ipanema,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-07,23:30:00,Não Informado,Sexta-Feira,Casa,Jardim Planalto,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-12,,Em Hora Incerta,Quarta-Feira,Casa,Lopes De Oliveira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-09,17:05:03,Não Informado,Domingo,Apartamento,Jardim Carandá,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-24,23:00:00,Não Informado,Segunda-Feira,Casa,Lopes De Oliveira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-27,10:48:00,Não Informado,Quinta-Feira,Casa,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-06,09:30:00,Não Informado,Quinta-Feira,Casa,Jardim Abatia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,2,2024-02-05,,Pela Manhã,Segunda-Feira,Ensino Fundamental,Vila Espirito Santo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,2,2025-02-03,,Em Hora Incerta,Segunda-Feira,Casa,Jacutinga,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-04,23:30:00,Não Informado,Terça-Feira,Casa,Jardim Itangua I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Votorantim,2025,2,2025-02-06,06:00:00,Não Informado,Quinta-Feira,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Votorantim,2025,2,2025-02-11,23:00:00,Não Informado,Terça-Feira,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-17,16:50:44,Não Informado,Segunda-Feira,Casa,Jacutinga,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-20,20:24:00,Não Informado,Quinta-Feira,Casa,Júlio De Mesquita Filho,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-27,19:00:00,Não Informado,Quinta-Feira,Casa,Parque Esmeralda,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-20,19:30:00,Não Informado,Quinta-Feira,Casa,Vila Pinheiro,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Sorocaba,Ddm Sorocaba,2025,2,2025-02-13,08:00:00,Não Informado,Quinta-Feira,Casa,Zacarias,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-13,08:00:00,Não Informado,Quinta-Feira,Casa,Zacarias,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Posse Ou Porte Ilegal De Arma De Fogo De Uso Restrito (Art. 16),Porte De Arma
Sorocaba,Ddm Sorocaba,2025,2,2025-02-16,19:00:00,Não Informado,Domingo,Casa,Jardim Maria Antonia Prado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Sorocaba,Ddm Sorocaba,2025,2,2025-02-10,07:00:00,Não Informado,Segunda-Feira,Via Pública,Jardim Montevideo,Rua Ísis De Camargo Barros Martins,-23.4575853809999,-47.467612209,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-06,04:00:00,Não Informado,Quinta-Feira,Casa,Parque Vitoria Regia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-16,19:00:00,Não Informado,Domingo,Casa,Jardim Maria Antonia Prado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-16,22:30:00,Não Informado,Domingo,Casa,Jardim Santa Marina,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-19,15:30:57,Não Informado,Quarta-Feira,Casa,Jardim Santo Andre,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-09,11:00:00,Não Informado,Domingo,Casa,Jardim Santa Catarina,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-25,18:30:00,Não Informado,Terça-Feira,Via Pública,Jardim Maria Antônia Prado,Avenida Itavuvu,-23.4493071,-47.4798864,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-27,09:56:00,Não Informado,Quinta-Feira,Casa,Jardim J S Carvalho,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-28,10:20:00,Não Informado,Sexta-Feira,Mercado,Parque Vitoria Regia,Rua Sandro Antônio Mendes,-23.4319769,-47.4670803,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-23,22:00:00,Não Informado,Domingo,Casa,Jardim Santa Lucia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-13,10:40:00,Não Informado,Quinta-Feira,Ensino Fundamental,Jardim Sao Lucas,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,2,2025-02-11,11:30:00,Não Informado,Terça-Feira,Casa,Jardim Novo Mundo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Votorantim,Ddm Votorantim,2025,2,2025-02-20,23:00:00,Não Informado,Quinta-Feira,Casa,Votocel,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Votorantim,Ddm Votorantim,2025,2,2025-02-02,21:00:00,Não Informado,Domingo,Casa,Jardim Novo Mundo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-07,15:30:00,Não Informado,Sexta-Feira,Casa,Area Rural,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-10,08:40:00,Não Informado,Segunda-Feira,Casa,Cristal,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-09,11:00:00,Não Informado,Domingo,Via Pública,Santos Dumont,Rua Egídio Ribeiro,-23.56162663,-47.4583211619999,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-11,11:30:00,Não Informado,Terça-Feira,Casa,Jardim Novo Mundo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-12,15:00:59,Não Informado,Quarta-Feira,Casa,Vila Votocel,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,2,2025-02-13,00:20:00,Não Informado,Quinta-Feira,Casa,Jardim Novo Mundo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Votorantim,2025,2,2025-02-14,00:00:00,Não Informado,Sexta-Feira,Casa,Jardim Novo Mundo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-20,15:30:34,Não Informado,Quinta-Feira,Casa,Vila Amorim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Sorocaba,2025,2,2025-02-23,01:30:00,Não Informado,Domingo,Casa,Vossoroca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-16,21:00:52,Não Informado,Domingo,Casa,Colina Santa Monica,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Votorantim,Ddm Votorantim,2025,12,2024-12-11,11:00:00,Não Informado,Quarta-Feira,Casa,Carafa,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Votorantim,Ddm Votorantim,2025,2,2025-02-25,23:50:00,Não Informado,Terça-Feira,Casa,Cubatão,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Votorantim,Ddm Votorantim,2025,2,2025-02-10,09:30:00,Não Informado,Segunda-Feira,Casas,Bairro Rio Acima,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2025,1,2025-01-28,,A Noite,Terça-Feira,Casa,Jardim Ana Claudia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Votorantim,Ddm Votorantim,2025,2,2025-02-03,12:00:00,Não Informado,Segunda-Feira,Casa,Altos De Votorantim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-02,23:00:00,Não Informado,Domingo,Casa,Jardim Antonio Cassillo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-07,07:10:00,Não Informado,Sexta-Feira,Casa,Fornazari,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-12,13:00:13,Não Informado,Quarta-Feira,Casa,Jardim Paulista,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-16,21:00:52,Não Informado,Domingo,Casa,Colina Santa Monica,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-20,20:18:09,Não Informado,Quinta-Feira,Via Pública,Parque Bela Vista,Rua Luis Peinado,-23.542624416,-47.461994396,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Votorantim,Ddm Votorantim,2025,2,2025-02-12,,A Tarde,Quarta-Feira,Ensino Fundamental,Jardim Archilla,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,2,2025-02-16,,Em Hora Incerta,Domingo,Casa,Vila Gabriel,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,3,2025-03-13,,De Madrugada,Quinta-Feira,Estacionamento Particular,Vila Amelia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,3,2025-03-19,09:00:00,Não Informado,Quarta-Feira,Casa,Jardim Saira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,3,2025-03-06,,Em Hora Incerta,Quinta-Feira,Casa,Jardim Pelegrino,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Sorocaba,Ddm Sorocaba,2025,3,2025-03-11,09:45:59,Não Informado,Terça-Feira,Área Comum,Granja Olga I,Avenida São Paulo,-23.4921064,-47.4120516,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-14,06:25:00,Não Informado,Sexta-Feira,Via Pública,Vila Urbina,Rua Doutor Pereira Da Rocha,-23.502297084,-47.4489577809999,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-21,,De Madrugada,Sexta-Feira,Casa,Vila Haro,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-15,01:00:00,Não Informado,Sábado,Casa,Jardim Europa,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-10,17:30:00,Não Informado,Segunda-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-21,16:00:00,Não Informado,Sexta-Feira,Casa,Jardim Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-21,09:00:55,Não Informado,Sexta-Feira,Apartamentos,Jardim Santa Clara,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-07,10:00:00,Não Informado,Sexta-Feira,Casa,Jardim Boa Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-08,22:00:00,Não Informado,Sábado,Casa,Éden,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-14,01:30:00,Não Informado,Sexta-Feira,Casa,Jardim Alegria,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-15,11:00:00,Não Informado,Sábado,Casa,Topazio,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,3,2025-03-27,10:00:00,Não Informado,Quinta-Feira,Casa,Brigadeiro Tobias,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Sorocaba,Ddm Sorocaba,2025,11,2024-11-30,,A Noite,Sábado,Igreja,Vila Elza,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,3,2025-03-11,13:10:00,Não Informado,Terça-Feira,Ensino Fundamental,Vila Elza,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,3,2025-03-15,21:00:00,Não Informado,Sábado,Casa,Caguaçu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,3,2025-03-14,19:00:00,Não Informado,Sexta-Feira,Casa,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,3,2025-03-05,,De Madrugada,Quarta-Feira,Casa,Jardim Maria Eugenia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,1,2010-01-01,,Em Hora Incerta,Sexta-Feira,Casa,Jardim Rodrigo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Sorocaba,Ddm Sorocaba,2025,3,2025-03-04,,Em Hora Incerta,Terça-Feira,Casa,Jardim Botucatu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
