codigo_bo,nome_municipio,nome_delegacia,ano_ocorrencia,mes_ocorrencia,data_ocorrencia_bo,hora_ocorrencia_bo,periodo_ocorrencia,dia_semana,local_ocorrencia,bairro,logradouro,latitude,longitude,artigo_ocorrencia,tipo_ocorrencia
Jt8125,Sorocaba,Ddm Sorocaba,2024,7,2024-07-15,,A Noite,Segunda-Feira,Casa,Jardim Alegria,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kh0441,Sorocaba,Ddm Sorocaba,2024,7,2024-07-29,12:09:00,Não Informado,Segunda-Feira,Casa,Bairro Jacutinga,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jp8363,Sorocaba,Ddm Sorocaba,2024,7,2024-07-14,08:00:00,Não Informado,Domingo,Casa,Brigadeiro Tobias,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ka0863,Sorocaba,Ddm Sorocaba,2024,7,2024-07-21,01:30:54,Não Informado,Domingo,Casa,Brigadeiro Tobias,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Iy1914,Sorocaba,Ddm Sorocaba,2024,6,2024-06-15,,A Tarde,Sábado,Casa,Jardim Santa Marta,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Ja7588,Sorocaba,Ddm Sorocaba,2024,6,2024-06-28,,Em Hora Incerta,Sexta-Feira,Casa,Ipanema Ville,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Jj4538,Sorocaba,Ddm Sorocaba,2024,7,2024-07-02,,A Noite,Terça-Feira,Casa,Jardim Edgar Marques,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Jc1942,Sorocaba,Ddm Sorocaba,2024,7,2024-07-03,15:20:00,Não Informado,Quarta-Feira,Casa,Habiteto,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ji5152,Sorocaba,Ddm Sorocaba,2024,7,2024-07-10,04:00:00,Não Informado,Quarta-Feira,Casa,Vila Helena,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jp6432,Sorocaba,Ddm Sorocaba,2024,6,2024-06-14,19:00:00,Não Informado,Sexta-Feira,Casa,Lopes De Oliveira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jr1492,Sorocaba,Ddm Sorocaba,2024,7,2024-07-15,22:00:00,Não Informado,Segunda-Feira,Casa,Jardim Novo Horizonte,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Js8470,Sorocaba,Ddm Sorocaba,2024,7,2024-07-07,20:00:00,Não Informado,Domingo,Casa,Vila Leopoldina,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jx8991,Sorocaba,Ddm Sorocaba,2024,7,2024-07-21,20:00:00,Não Informado,Domingo,Casa,Vila Nova Sorocaba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ka1478,Sorocaba,Ddm Sorocaba,2024,7,2024-07-16,16:00:27,Não Informado,Terça-Feira,Apartamento,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kb6452,Sorocaba,Ddm Sorocaba,2024,6,2024-06-28,21:00:45,Não Informado,Sexta-Feira,Casa,Central Parque Sorocaba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Kd0197,Sorocaba,Ddm Sorocaba,2024,1,2015-01-01,,Em Hora Incerta,Quinta-Feira,Casa,Parque Esmeralda,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Jy0090,Sorocaba,Ddm Sorocaba,2024,7,2024-07-22,07:00:00,Não Informado,Segunda-Feira,Chácara,Jacutinga,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Jd2519,Sorocaba,Ddm Sorocaba,2024,7,2024-07-04,07:00:00,Não Informado,Quinta-Feira,Feira Livre,Parque Santa Isabel,Rua Providência García Martins,-23.5373123279999,-47.493103931,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ji3578,Sorocaba,Ddm Sorocaba,2024,7,2024-07-06,19:00:00,Não Informado,Sábado,Casa,Júlio De Mesquita Filho,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jm4369,Sorocaba,Ddm Sorocaba,2024,7,2024-07-06,15:00:00,Não Informado,Sábado,Casa,Jardim Itangua,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jv5090,Sorocaba,Ddm Sorocaba,2024,7,2024-07-19,01:00:00,Não Informado,Sexta-Feira,Casa,Jardim Vera Cruz,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jd4087,Sorocaba,Ddm Sorocaba,2024,7,2024-07-04,,Em Hora Incerta,Quinta-Feira,Casa,Vila Barcelona,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Jv6121,Sorocaba,Ddm Sorocaba,2024,7,2024-07-19,14:20:00,Não Informado,Sexta-Feira,Casa,Jardim Residencial Imperatriz,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Kg5189,Sorocaba,Ddm Sorocaba,2024,7,2024-07-28,,De Madrugada,Domingo,Chácara,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Ja4812,Sorocaba,Ddm Sorocaba,2024,7,2024-07-02,11:50:00,Não Informado,Terça-Feira,Casa,Jardim Santa Marina,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jj3530,Sorocaba,Ddm Sorocaba,2024,7,2024-07-10,07:00:00,Não Informado,Quarta-Feira,Casa,Jardim Bonsucesso,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jp4767,Sorocaba,Ddm Sorocaba,2024,7,2024-07-15,11:00:00,Não Informado,Segunda-Feira,Casa,Santa Luiza,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jw1132,Sorocaba,Ddm Sorocaba,2024,7,2024-07-19,17:00:50,Não Informado,Sexta-Feira,Casa,Jardim Maria Antonia Prado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Iz0538,Sorocaba,Ddm Votorantim,2024,6,2024-06-08,,A Noite,Sábado,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Jb4819,Sorocaba,Ddm Sorocaba,2024,7,2024-07-01,20:00:00,Não Informado,Segunda-Feira,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Je2398,Votorantim,Ddm Votorantim,2024,7,2024-07-05,07:00:00,Não Informado,Sexta-Feira,Casa,Jardim Clarice I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Js5600,Votorantim,Ddm Votorantim,2024,7,2024-07-17,13:00:43,Não Informado,Quarta-Feira,Casa,Jardim Europa,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jx7276,Votorantim,Ddm Votorantim,2024,7,2024-07-21,17:10:00,Não Informado,Domingo,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jd0418,Votorantim,Ddm Votorantim,2024,1,2022-01-01,11:56:04,Não Informado,Sábado,Casa,Vila Dilze,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Jt7486,Votorantim,Ddm Votorantim,2024,7,2024-07-15,10:00:00,Não Informado,Segunda-Feira,Garagem Ou Abrigo De Residência,Colina Santa Monica,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Jy6018,Votorantim,Ddm Sorocaba,2024,7,2018-07-01,,A Tarde,Domingo,Casa,Parque Bela Vista,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Kh1227,Votorantim,Ddm Votorantim,2024,7,2024-07-29,16:17:16,Não Informado,Segunda-Feira,Casa,Vila Domingues,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Ji8719,Votorantim,Ddm Votorantim,2024,7,2024-07-10,06:53:00,Não Informado,Quarta-Feira,Casa,Vossoroca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Iy1652,Votorantim,Ddm Votorantim,2024,6,2024-06-30,19:00:00,Não Informado,Domingo,Casa,Centro,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Jk6986,Votorantim,Ddm Votorantim,2024,7,2024-07-11,06:30:25,Não Informado,Quinta-Feira,Casa,Monte Alegre,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Je8094,Votorantim,Ddm Votorantim,2024,7,2024-07-04,23:30:00,Não Informado,Quinta-Feira,Casa,Jardim Archilla,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lh3964,Sorocaba,Ddm Sorocaba,2024,8,2024-08-09,09:00:00,Não Informado,Sexta-Feira,Casa,Vila Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Lh3985,Sorocaba,Ddm Votorantim,2024,8,2024-08-19,09:54:00,Não Informado,Segunda-Feira,Via Pública,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Kx4348,Sorocaba,Ddm Sorocaba,2024,8,2024-08-11,19:20:00,Não Informado,Domingo,Casa,Vila Alice,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lm5315,Sorocaba,Ddm Sorocaba,2024,8,2024-08-22,,Em Hora Incerta,Quinta-Feira,Casa,Vila Hortência,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lx0567,Sorocaba,Ddm Sorocaba,2024,8,2024-08-29,12:00:00,Não Informado,Quinta-Feira,Rodoviário,Vila Sao Joao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Kl4909,Sorocaba,Ddm Sorocaba,2024,3,2024-03-01,,Em Hora Incerta,Sexta-Feira,Casa,Vila Aeroporto,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Ls9281,Sorocaba,Ddm Sorocaba,2024,8,2022-08-27,,Em Hora Incerta,Sábado,Casa,Vila Nova Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Ku3717,Sorocaba,Ddm Sorocaba,2024,8,2024-08-07,16:00:13,Não Informado,Quarta-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lj2180,Sorocaba,Ddm Sorocaba,2024,8,2024-08-20,02:30:45,Não Informado,Terça-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
La6214,Sorocaba,Ddm Sorocaba,2024,8,2024-08-13,21:00:00,Não Informado,Terça-Feira,Casa,Vila Municipal,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ky5136,Sorocaba,Ddm Sorocaba,2024,8,2024-08-03,22:30:27,Não Informado,Sábado,Salão De Festas/Buffet,Jardim Do Paco,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Ls5880,Sorocaba,Ddm Sorocaba,2024,8,2024-08-26,09:00:00,Não Informado,Segunda-Feira,Casa,Lopes De Oliveira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Kk7616,Sorocaba,Ddm Sorocaba,2024,7,2024-07-18,,Em Hora Incerta,Quinta-Feira,Casa,Jardim Pacaembu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Kv2983,Sorocaba,Ddm Sorocaba,2024,6,2024-06-03,,Em Hora Incerta,Segunda-Feira,Casa,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Kp7537,Sorocaba,Ddm Sorocaba,2024,8,2024-08-05,13:00:30,Não Informado,Segunda-Feira,Feira Livre,Loteamento Dinora Rosa,Estrada Do Dinorah,-23.4538936,-47.5026447,Furto (Art. 155),Furto - Outros
Kp7537,Sorocaba,Ddm Sorocaba,2024,8,2024-08-05,13:00:30,Não Informado,Segunda-Feira,Feira Livre,Loteamento Dinora Rosa,Estrada Do Dinorah,-23.4538936,-47.5026447,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kt7374,Sorocaba,Ddm Sorocaba,2024,8,2024-08-07,,Pela Manhã,Quarta-Feira,Via Pública,Ipanema Ville,Rua Augusto Cleis,-23.4598719,-47.5074949,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ky3056,Sorocaba,Ddm Sorocaba,2024,8,2024-08-12,14:00:00,Não Informado,Segunda-Feira,Casa,Jardim Itapemirim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Le1482,Sorocaba,Ddm Sorocaba,2024,8,2024-08-15,17:30:27,Não Informado,Quinta-Feira,Casa,Jardim Luciana Maria,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lk3297,Sorocaba,Ddm Sorocaba,2024,8,2024-08-20,20:00:00,Não Informado,Terça-Feira,Casa,Altos De Ipanema,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lk9786,Sorocaba,Ddm Sorocaba,2024,8,2024-08-21,15:36:00,Não Informado,Quarta-Feira,Via Pública,Vila Helena,Rua Artur Gonçalves,-23.473762789,-47.496321742,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lo4006,Sorocaba,Ddm Sorocaba,2024,8,2024-08-23,16:30:15,Não Informado,Sexta-Feira,Casa,Jardim Botucatu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lu0575,Sorocaba,Ddm Sorocaba,2024,8,2024-08-25,03:00:00,Não Informado,Domingo,Casa,Vila Helena,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lu2057,Sorocaba,Ddm Sorocaba,2024,8,2024-08-28,10:34:29,Não Informado,Quarta-Feira,Casa,Santo Amaro,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lw5832,Sorocaba,Ddm Votorantim,2024,8,2024-08-29,14:10:47,Não Informado,Quinta-Feira,Ensino Fundamental,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kv6650,Sorocaba,Ddm Sorocaba,2024,8,2016-08-01,,Em Hora Incerta,Segunda-Feira,Casa,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Km6587,Sorocaba,Ddm Sorocaba,2024,8,2024-08-01,22:30:00,Não Informado,Quinta-Feira,Casa,Jardim Itangua,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kv1677,Sorocaba,Ddm Sorocaba,2024,8,2024-08-08,18:00:00,Não Informado,Quinta-Feira,Casa,Parque Dos Eucaliptos,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
La1445,Sorocaba,Ddm Sorocaba,2024,8,2024-08-13,14:00:56,Não Informado,Terça-Feira,Casa,Júlio De Mesquita Filho,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lh4325,Sorocaba,Ddm Sorocaba,2024,8,2024-08-18,23:45:00,Não Informado,Domingo,Casa,Jardim Vera Cruz I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ls1472,Sorocaba,Ddm Sorocaba,2024,8,2024-08-27,05:50:00,Não Informado,Terça-Feira,Casa,Jardim Res Deolinda Guerra,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ll0331,Sorocaba,Ddm Sorocaba,2024,4,2024-04-02,,Em Hora Incerta,Terça-Feira,Casa,Vila Cristal,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Lh2923,Sorocaba,Ddm Sorocaba,2024,8,2024-08-01,,Em Hora Incerta,Quinta-Feira,Casa,Madre Paulina,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Lq9591,Sorocaba,Ddm Sorocaba,2024,7,2024-07-01,,Em Hora Incerta,Segunda-Feira,Casa,Jardim J S Carvalho,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Kr9274,Sorocaba,Ddm Sorocaba,2024,8,2024-08-07,01:00:00,Não Informado,Quarta-Feira,Casa,Implantacao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kt8716,Sorocaba,Ddm Votorantim,2024,7,2024-07-06,02:00:00,Não Informado,Sábado,Casa,Jardim Santa Claudia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kx7107,Sorocaba,Ddm Sorocaba,2024,8,2024-08-11,21:00:00,Não Informado,Domingo,Casa,Parque Vitoria Regia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lp8354,Sorocaba,Ddm Sorocaba,2024,8,2024-08-26,07:09:00,Não Informado,Segunda-Feira,Via Pública,Jardim Sao Conrado,Rua Doutor Altíno Arantes,-23.4612636159999,-47.465776041,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ld4354,Votorantim,Ddm Votorantim,2024,8,2024-08-15,18:00:00,Não Informado,Quinta-Feira,Casa,Vila Amorim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
Lu1103,Votorantim,Ddm Votorantim,2024,7,2024-07-07,23:30:00,Não Informado,Domingo,Casa,Capoavinha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Km7357,Votorantim,Ddm Votorantim,2024,7,2024-07-30,22:30:10,Não Informado,Terça-Feira,Casa,Vila Uniao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kx7694,Votorantim,Ddm Votorantim,2024,8,2024-08-10,14:00:44,Não Informado,Sábado,Via Pública,Jatai,Rua Carminha Celestino Silva,-23.571409676,-47.464465886,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ld4354,Votorantim,Ddm Votorantim,2024,8,2024-08-15,18:00:00,Não Informado,Quinta-Feira,Casa,Vila Amorim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lm0039,Votorantim,Ddm Votorantim,2024,8,2024-08-22,07:00:00,Não Informado,Quinta-Feira,Casa,Alphaville 4,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ln9783,Votorantim,Ddm Votorantim,2024,8,2024-08-22,00:00:13,Não Informado,Quinta-Feira,Casa,Jardim Novo Mundo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ln9794,Votorantim,Ddm Votorantim,2024,8,2024-08-23,13:23:15,Não Informado,Sexta-Feira,Casa,Jardim Europa,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lx2524,Votorantim,Ddm Votorantim,2024,8,2024-08-24,22:00:34,Não Informado,Sábado,Casa,Serrano Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kp1685,Votorantim,Ddm Votorantim,2024,8,2024-08-04,04:30:00,Não Informado,Domingo,Casa,Bairro Rio Acima,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kv4844,Votorantim,Ddm Votorantim,2024,8,2024-08-07,,A Tarde,Quarta-Feira,Casa,Vila Castilho,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ld8050,Votorantim,Ddm Votorantim,2024,8,2024-08-16,00:30:20,Não Informado,Sexta-Feira,Casa,Jardim Araujo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lj4583,Votorantim,Ddm Votorantim,2024,8,2024-08-19,23:40:44,Não Informado,Segunda-Feira,Casa,Vila Nova,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ll1067,Votorantim,Ddm Votorantim,2024,8,2024-08-21,15:34:24,Não Informado,Quarta-Feira,Casa,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ma0357,Sorocaba,Ddm Sorocaba,2024,8,2024-08-25,00:30:20,Não Informado,Domingo,Casa,Jardim Brasilandia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ng4765,Sorocaba,Ddm Votorantim,2024,9,2024-09-26,12:00:00,Não Informado,Quinta-Feira,Hotel,Boa Vista,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mv3983,Sorocaba,Ddm Sorocaba,2024,9,2024-09-18,,Em Hora Incerta,Quarta-Feira,Casa,Jardim Guadalajara,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Nd5804,Sorocaba,Ddm Sorocaba,2024,9,2024-09-22,,Em Hora Incerta,Domingo,Casa,Jardim Vera Cruz I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Me2005,Sorocaba,Ddm Sorocaba,2024,9,2024-09-04,,A Noite,Quarta-Feira,Lojas,Parque Campolim,Avenida Professora Izoraida Marquês Péres | Avenida | Parque Campolim |,-23.53069473,-47.4653399,Furto (Art. 155),Furto - Outros
Me2005,Sorocaba,Ddm Sorocaba,2024,9,2024-09-04,,A Noite,Quarta-Feira,Lojas,Parque Campolim,Avenida Professora Izoraida Marquês Péres | Avenida | Parque Campolim |,-23.53069473,-47.4653399,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mx5256,Sorocaba,Ddm Sorocaba,2024,9,2024-09-20,07:00:00,Não Informado,Sexta-Feira,Via Pública,Vila Augusto,Rua Santa Teresinha,-23.49919947,-47.473155,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ml2121,Sorocaba,Ddm Sorocaba,2024,9,2024-09-10,,Pela Manhã,Terça-Feira,Casa,Jardim Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Mo9832,Sorocaba,Ddm Sorocaba,2024,9,2024-09-13,10:32:00,Não Informado,Sexta-Feira,Casa,Vila Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mt5557,Sorocaba,Ddm Sorocaba,2024,9,2024-09-17,,Pela Manhã,Terça-Feira,Casa,Vila Barao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mv1343,Sorocaba,Ddm Sorocaba,2024,9,2024-09-12,09:30:00,Não Informado,Quinta-Feira,Casa,Jardim Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Me4472,Sorocaba,Ddm Sorocaba,2024,9,2024-09-01,17:00:00,Não Informado,Domingo,Casa,Boa Vista,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mu7488,Sorocaba,Ddm Sorocaba,2024,9,2024-09-14,14:00:00,Não Informado,Sábado,Casa,Aparecidinha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mz7153,Sorocaba,Ddm Sorocaba,2024,9,2024-09-22,03:07:00,Não Informado,Domingo,Casa,Jardim Copaíba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Homicídio (Art. 121),Tentativa De Homicídio
Nf4695,Sorocaba,Ddm Sorocaba,2024,9,2024-09-26,05:30:00,Não Informado,Quinta-Feira,Casa,Brigadeiro Tobias,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mj2199,Sorocaba,Ddm Sorocaba,2024,6,2024-06-11,,De Madrugada,Terça-Feira,Casa,Jardim Santa Esmeralda,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro - Art. 213,Estupro
